event,arg,line,lasti,opcode,localObjects
opcode,,50,160,LOAD_FAST,"{""t"": ""1"", ""n"": ""5"", ""k"": ""3"", ""i"": ""3""}"
opcode,,50,162,LOAD_CONST,"{""t"": ""1"", ""n"": ""5"", ""k"": ""3"", ""i"": ""3""}"
opcode,,50,164,INPLACE_SUBTRACT,"{""t"": ""1"", ""n"": ""5"", ""k"": ""3"", ""i"": ""3""}"
opcode,,50,166,STORE_FAST,"{""t"": ""1"", ""n"": ""5"", ""k"": ""3"", ""i"": ""3""}"
opcode,,50,168,JUMP_ABSOLUTE,"{""t"": ""0"", ""n"": ""5"", ""k"": ""3"", ""i"": ""3""}"
line,,35,10,LOAD_FAST,"{""t"": ""0"", ""n"": ""5"", ""k"": ""3"", ""i"": ""3""}"
opcode,,35,10,LOAD_FAST,"{""t"": ""0"", ""n"": ""5"", ""k"": ""3"", ""i"": ""3""}"
opcode,,35,12,LOAD_CONST,"{""t"": ""0"", ""n"": ""5"", ""k"": ""3"", ""i"": ""3""}"
opcode,,35,14,COMPARE_OP,"{""t"": ""0"", ""n"": ""5"", ""k"": ""3"", ""i"": ""3""}"
opcode,,35,16,POP_JUMP_IF_FALSE,"{""t"": ""0"", ""n"": ""5"", ""k"": ""3"", ""i"": ""3""}"
opcode,,35,170,LOAD_CONST,"{""t"": ""0"", ""n"": ""5"", ""k"": ""3"", ""i"": ""3""}"
opcode,,35,172,RETURN_VALUE,"{""t"": ""0"", ""n"": ""5"", ""k"": ""3"", ""i"": ""3""}"
return,,35,172,RETURN_VALUE,"{""t"": ""0"", ""n"": ""5"", ""k"": ""3"", ""i"": ""3""}"
