event,arg,line,lasti,opcode,localObjects
opcode,,37,70,JUMP_ABSOLUTE,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1, 2, 5], [6, 3, 4]]"", ""i"": ""1""}"
line,,36,40,FOR_ITER,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1, 2, 5], [6, 3, 4]]"", ""i"": ""1""}"
opcode,,36,40,FOR_ITER,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1, 2, 5], [6, 3, 4]]"", ""i"": ""1""}"
opcode,,36,42,STORE_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1, 2, 5], [6, 3, 4]]"", ""i"": ""1""}"
line,,37,44,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1, 2, 5], [6, 3, 4]]"", ""i"": ""2""}"
opcode,,37,44,LOAD_FAST,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1, 2, 5], [6, 3, 4]]"", ""i"": ""2""}"
opcode,,37,46,LOAD_METHOD,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1, 2, 5], [6, 3, 4]]"", ""i"": ""2""}"
opcode,,37,48,LOAD_GLOBAL,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1, 2, 5], [6, 3, 4]]"", ""i"": ""2""}"
opcode,,37,50,LOAD_GLOBAL,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1, 2, 5], [6, 3, 4]]"", ""i"": ""2""}"
opcode,,37,52,LOAD_GLOBAL,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1, 2, 5], [6, 3, 4]]"", ""i"": ""2""}"
opcode,,37,54,LOAD_GLOBAL,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1, 2, 5], [6, 3, 4]]"", ""i"": ""2""}"
opcode,,37,56,CALL_FUNCTION,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1, 2, 5], [6, 3, 4]]"", ""i"": ""2""}"
opcode,,37,58,LOAD_METHOD,"{""_"": ""0"", ""n"": ""3"", ""a"": ""[[1, 2, 5], [6, 3, 4]]"", ""i"": ""2""}"
