event,arg,line,lasti,opcode,localObjects
opcode,,33,14,COMPARE_OP,"{""t"": ""5"", ""n"": ""18"", ""s"": ""..H..T...HTH....T."", ""l"": ""HTHTHT"", ""i"": ""."", ""k"": ""3""}"
opcode,,33,16,POP_JUMP_IF_FALSE,"{""t"": ""5"", ""n"": ""18"", ""s"": ""..H..T...HTH....T."", ""l"": ""HTHTHT"", ""i"": ""."", ""k"": ""3""}"
line,,34,18,LOAD_GLOBAL,"{""t"": ""5"", ""n"": ""18"", ""s"": ""..H..T...HTH....T."", ""l"": ""HTHTHT"", ""i"": ""."", ""k"": ""3""}"
opcode,,34,18,LOAD_GLOBAL,"{""t"": ""5"", ""n"": ""18"", ""s"": ""..H..T...HTH....T."", ""l"": ""HTHTHT"", ""i"": ""."", ""k"": ""3""}"
opcode,,34,20,LOAD_GLOBAL,"{""t"": ""5"", ""n"": ""18"", ""s"": ""..H..T...HTH....T."", ""l"": ""HTHTHT"", ""i"": ""."", ""k"": ""3""}"
opcode,,34,22,CALL_FUNCTION,"{""t"": ""5"", ""n"": ""18"", ""s"": ""..H..T...HTH....T."", ""l"": ""HTHTHT"", ""i"": ""."", ""k"": ""3""}"
opcode,,34,24,CALL_FUNCTION,"{""t"": ""5"", ""n"": ""18"", ""s"": ""..H..T...HTH....T."", ""l"": ""HTHTHT"", ""i"": ""."", ""k"": ""3""}"
opcode,,34,26,STORE_FAST,"{""t"": ""5"", ""n"": ""18"", ""s"": ""..H..T...HTH....T."", ""l"": ""HTHTHT"", ""i"": ""."", ""k"": ""3""}"
line,,35,28,LOAD_GLOBAL,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..H..T...HTH....T."", ""l"": ""HTHTHT"", ""i"": ""."", ""k"": ""3""}"
opcode,,35,28,LOAD_GLOBAL,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..H..T...HTH....T."", ""l"": ""HTHTHT"", ""i"": ""."", ""k"": ""3""}"
opcode,,35,30,CALL_FUNCTION,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..H..T...HTH....T."", ""l"": ""HTHTHT"", ""i"": ""."", ""k"": ""3""}"
opcode,,35,32,STORE_FAST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..H..T...HTH....T."", ""l"": ""HTHTHT"", ""i"": ""."", ""k"": ""3""}"
line,,36,34,BUILD_LIST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""HTHTHT"", ""i"": ""."", ""k"": ""3""}"
opcode,,36,34,BUILD_LIST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""HTHTHT"", ""i"": ""."", ""k"": ""3""}"
opcode,,36,36,STORE_FAST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""HTHTHT"", ""i"": ""."", ""k"": ""3""}"
line,,37,38,LOAD_FAST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,37,38,LOAD_FAST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,37,40,GET_ITER,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,37,42,FOR_ITER,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,37,44,STORE_FAST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
line,,38,46,LOAD_FAST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,46,LOAD_FAST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,48,LOAD_CONST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,50,COMPARE_OP,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,52,POP_JUMP_IF_TRUE,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,54,LOAD_FAST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,56,LOAD_CONST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,58,COMPARE_OP,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,60,POP_JUMP_IF_FALSE,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
line,,37,42,FOR_ITER,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,37,42,FOR_ITER,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,37,44,STORE_FAST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
line,,38,46,LOAD_FAST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,46,LOAD_FAST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,48,LOAD_CONST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,50,COMPARE_OP,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,52,POP_JUMP_IF_TRUE,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,54,LOAD_FAST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,56,LOAD_CONST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,58,COMPARE_OP,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,60,POP_JUMP_IF_FALSE,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
line,,37,42,FOR_ITER,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,37,42,FOR_ITER,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,37,44,STORE_FAST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
line,,38,46,LOAD_FAST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,46,LOAD_FAST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,48,LOAD_CONST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,50,COMPARE_OP,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,52,POP_JUMP_IF_TRUE,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,54,LOAD_FAST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,56,LOAD_CONST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,58,COMPARE_OP,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,60,POP_JUMP_IF_FALSE,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
line,,37,42,FOR_ITER,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,37,42,FOR_ITER,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
line,,40,74,LOAD_CONST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,40,74,LOAD_CONST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,40,76,LOAD_METHOD,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,40,78,LOAD_FAST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,40,80,CALL_METHOD,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,40,82,STORE_FAST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
line,,41,84,LOAD_GLOBAL,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,41,84,LOAD_GLOBAL,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,41,86,LOAD_FAST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,41,88,CALL_FUNCTION,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,41,90,LOAD_CONST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,41,92,COMPARE_OP,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,41,94,POP_JUMP_IF_FALSE,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
line,,42,96,LOAD_GLOBAL,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,42,96,LOAD_GLOBAL,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,42,98,LOAD_CONST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,42,100,CALL_FUNCTION,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,42,102,POP_TOP,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,42,104,JUMP_FORWARD,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
line,,57,206,LOAD_FAST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,57,206,LOAD_FAST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,57,208,LOAD_CONST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,57,210,INPLACE_SUBTRACT,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,57,212,STORE_FAST,"{""t"": ""5"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,57,214,JUMP_ABSOLUTE,"{""t"": ""4"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
line,,33,10,LOAD_FAST,"{""t"": ""4"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,33,10,LOAD_FAST,"{""t"": ""4"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,33,12,LOAD_CONST,"{""t"": ""4"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,33,14,COMPARE_OP,"{""t"": ""4"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,33,16,POP_JUMP_IF_FALSE,"{""t"": ""4"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
line,,34,18,LOAD_GLOBAL,"{""t"": ""4"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,34,18,LOAD_GLOBAL,"{""t"": ""4"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,34,20,LOAD_GLOBAL,"{""t"": ""4"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,34,22,CALL_FUNCTION,"{""t"": ""4"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,34,24,CALL_FUNCTION,"{""t"": ""4"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,34,26,STORE_FAST,"{""t"": ""4"", ""n"": ""3"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
line,,35,28,LOAD_GLOBAL,"{""t"": ""4"", ""n"": ""10"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,35,28,LOAD_GLOBAL,"{""t"": ""4"", ""n"": ""10"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,35,30,CALL_FUNCTION,"{""t"": ""4"", ""n"": ""10"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,35,32,STORE_FAST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""..."", ""l"": """", ""i"": ""."", ""k"": ""3""}"
line,,36,34,BUILD_LIST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,36,34,BUILD_LIST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": """", ""i"": ""."", ""k"": ""3""}"
opcode,,36,36,STORE_FAST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": """", ""i"": ""."", ""k"": ""3""}"
line,,37,38,LOAD_FAST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,37,38,LOAD_FAST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,37,40,GET_ITER,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,37,42,FOR_ITER,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
opcode,,37,44,STORE_FAST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""[]"", ""i"": ""."", ""k"": ""3""}"
line,,38,46,LOAD_FAST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""[]"", ""i"": ""H"", ""k"": ""3""}"
opcode,,38,46,LOAD_FAST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""[]"", ""i"": ""H"", ""k"": ""3""}"
opcode,,38,48,LOAD_CONST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""[]"", ""i"": ""H"", ""k"": ""3""}"
opcode,,38,50,COMPARE_OP,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""[]"", ""i"": ""H"", ""k"": ""3""}"
opcode,,38,52,POP_JUMP_IF_TRUE,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""[]"", ""i"": ""H"", ""k"": ""3""}"
line,,39,62,LOAD_FAST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""[]"", ""i"": ""H"", ""k"": ""3""}"
opcode,,39,62,LOAD_FAST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""[]"", ""i"": ""H"", ""k"": ""3""}"
opcode,,39,64,LOAD_METHOD,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""[]"", ""i"": ""H"", ""k"": ""3""}"
opcode,,39,66,LOAD_FAST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""[]"", ""i"": ""H"", ""k"": ""3""}"
opcode,,39,68,CALL_METHOD,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""[]"", ""i"": ""H"", ""k"": ""3""}"
opcode,,39,70,POP_TOP,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""H"", ""k"": ""3""}"
opcode,,39,72,JUMP_ABSOLUTE,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""H"", ""k"": ""3""}"
line,,37,42,FOR_ITER,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""H"", ""k"": ""3""}"
opcode,,37,42,FOR_ITER,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""H"", ""k"": ""3""}"
opcode,,37,44,STORE_FAST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""H"", ""k"": ""3""}"
line,,38,46,LOAD_FAST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,46,LOAD_FAST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,48,LOAD_CONST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,50,COMPARE_OP,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,52,POP_JUMP_IF_TRUE,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,54,LOAD_FAST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,56,LOAD_CONST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,58,COMPARE_OP,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,60,POP_JUMP_IF_FALSE,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""."", ""k"": ""3""}"
line,,37,42,FOR_ITER,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""."", ""k"": ""3""}"
opcode,,37,42,FOR_ITER,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""."", ""k"": ""3""}"
opcode,,37,44,STORE_FAST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""."", ""k"": ""3""}"
line,,38,46,LOAD_FAST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,46,LOAD_FAST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,48,LOAD_CONST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,50,COMPARE_OP,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,52,POP_JUMP_IF_TRUE,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,54,LOAD_FAST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,56,LOAD_CONST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,58,COMPARE_OP,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,60,POP_JUMP_IF_FALSE,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""."", ""k"": ""3""}"
line,,37,42,FOR_ITER,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""."", ""k"": ""3""}"
opcode,,37,42,FOR_ITER,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""."", ""k"": ""3""}"
opcode,,37,44,STORE_FAST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""."", ""k"": ""3""}"
line,,38,46,LOAD_FAST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""H"", ""k"": ""3""}"
opcode,,38,46,LOAD_FAST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""H"", ""k"": ""3""}"
opcode,,38,48,LOAD_CONST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""H"", ""k"": ""3""}"
opcode,,38,50,COMPARE_OP,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""H"", ""k"": ""3""}"
opcode,,38,52,POP_JUMP_IF_TRUE,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""H"", ""k"": ""3""}"
line,,39,62,LOAD_FAST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""H"", ""k"": ""3""}"
opcode,,39,62,LOAD_FAST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""H"", ""k"": ""3""}"
opcode,,39,64,LOAD_METHOD,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""H"", ""k"": ""3""}"
opcode,,39,66,LOAD_FAST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""H"", ""k"": ""3""}"
opcode,,39,68,CALL_METHOD,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H']"", ""i"": ""H"", ""k"": ""3""}"
opcode,,39,70,POP_TOP,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H', 'H']"", ""i"": ""H"", ""k"": ""3""}"
opcode,,39,72,JUMP_ABSOLUTE,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H', 'H']"", ""i"": ""H"", ""k"": ""3""}"
line,,37,42,FOR_ITER,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H', 'H']"", ""i"": ""H"", ""k"": ""3""}"
opcode,,37,42,FOR_ITER,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H', 'H']"", ""i"": ""H"", ""k"": ""3""}"
opcode,,37,44,STORE_FAST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H', 'H']"", ""i"": ""H"", ""k"": ""3""}"
line,,38,46,LOAD_FAST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H', 'H']"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,46,LOAD_FAST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H', 'H']"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,48,LOAD_CONST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H', 'H']"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,50,COMPARE_OP,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H', 'H']"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,52,POP_JUMP_IF_TRUE,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H', 'H']"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,54,LOAD_FAST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H', 'H']"", ""i"": ""."", ""k"": ""3""}"
opcode,,38,56,LOAD_CONST,"{""t"": ""4"", ""n"": ""10"", ""s"": ""H..H..T..T"", ""l"": ""['H', 'H']"", ""i"": ""."", ""k"": ""3""}"
