event,arg,line,lasti,opcode,localObjects
line,,49,140,LOAD_GLOBAL,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4]"", ""i"": ""4""}"
opcode,,49,140,LOAD_GLOBAL,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4]"", ""i"": ""4""}"
opcode,,49,142,LOAD_FAST,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4]"", ""i"": ""4""}"
opcode,,49,144,CALL_FUNCTION,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4]"", ""i"": ""4""}"
opcode,,49,146,LOAD_FAST,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4]"", ""i"": ""4""}"
opcode,,49,148,LOAD_CONST,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4]"", ""i"": ""4""}"
opcode,,49,150,BINARY_SUBTRACT,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4]"", ""i"": ""4""}"
opcode,,49,152,COMPARE_OP,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4]"", ""i"": ""4""}"
opcode,,49,154,POP_JUMP_IF_FALSE,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4]"", ""i"": ""4""}"
line,,53,166,LOAD_FAST,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4]"", ""i"": ""4""}"
opcode,,53,166,LOAD_FAST,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4]"", ""i"": ""4""}"
opcode,,53,168,LOAD_METHOD,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4]"", ""i"": ""4""}"
opcode,,53,170,LOAD_FAST,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4]"", ""i"": ""4""}"
opcode,,53,172,LOAD_CONST,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4]"", ""i"": ""4""}"
opcode,,53,174,BINARY_ADD,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4]"", ""i"": ""4""}"
opcode,,53,176,CALL_METHOD,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4]"", ""i"": ""4""}"
opcode,,53,178,POP_TOP,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4, 5]"", ""i"": ""4""}"
opcode,,53,180,JUMP_ABSOLUTE,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4, 5]"", ""i"": ""4""}"
line,,46,104,FOR_ITER,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4, 5]"", ""i"": ""4""}"
opcode,,46,104,FOR_ITER,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4, 5]"", ""i"": ""4""}"
line,,55,182,LOAD_FAST,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4, 5]"", ""i"": ""4""}"
opcode,,55,182,LOAD_FAST,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4, 5]"", ""i"": ""4""}"
opcode,,55,184,LOAD_METHOD,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4, 5]"", ""i"": ""4""}"
opcode,,55,186,LOAD_FAST,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4, 5]"", ""i"": ""4""}"
opcode,,55,188,LOAD_CONST,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4, 5]"", ""i"": ""4""}"
opcode,,55,190,BINARY_ADD,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4, 5]"", ""i"": ""4""}"
opcode,,55,192,CALL_METHOD,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4, 5]"", ""i"": ""4""}"
opcode,,55,194,POP_TOP,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4, 5, 3]"", ""i"": ""4""}"
line,,56,196,LOAD_GLOBAL,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4, 5, 3]"", ""i"": ""4""}"
opcode,,56,196,LOAD_GLOBAL,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4, 5, 3]"", ""i"": ""4""}"
opcode,,56,198,LOAD_FAST,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4, 5, 3]"", ""i"": ""4""}"
opcode,,56,200,CALL_FUNCTION_EX,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4, 5, 3]"", ""i"": ""4""}"
opcode,,56,202,POP_TOP,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4, 5, 3]"", ""i"": ""4""}"
opcode,,56,204,JUMP_ABSOLUTE,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4, 5, 3]"", ""i"": ""4""}"
line,,33,14,FOR_ITER,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4, 5, 3]"", ""i"": ""4""}"
opcode,,33,14,FOR_ITER,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4, 5, 3]"", ""i"": ""4""}"
opcode,,33,206,LOAD_CONST,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4, 5, 3]"", ""i"": ""4""}"
opcode,,33,208,RETURN_VALUE,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4, 5, 3]"", ""i"": ""4""}"
return,,33,208,RETURN_VALUE,"{""_"": ""3"", ""a"": ""5"", ""b"": ""2"", ""li"": ""[1, 2, 4, 5, 3]"", ""i"": ""4""}"
