event,arg,line,lasti,opcode,localObjects
opcode,,41,126,POP_TOP,"{""_"": ""3"", ""a"": ""5"", ""b"": ""3"", ""i"": ""5""}"
opcode,,41,128,JUMP_ABSOLUTE,"{""_"": ""3"", ""a"": ""5"", ""b"": ""3"", ""i"": ""5""}"
line,,39,104,FOR_ITER,"{""_"": ""3"", ""a"": ""5"", ""b"": ""3"", ""i"": ""5""}"
opcode,,39,104,FOR_ITER,"{""_"": ""3"", ""a"": ""5"", ""b"": ""3"", ""i"": ""5""}"
line,,42,130,LOAD_GLOBAL,"{""_"": ""3"", ""a"": ""5"", ""b"": ""3"", ""i"": ""5""}"
opcode,,42,130,LOAD_GLOBAL,"{""_"": ""3"", ""a"": ""5"", ""b"": ""3"", ""i"": ""5""}"
opcode,,42,132,LOAD_FAST,"{""_"": ""3"", ""a"": ""5"", ""b"": ""3"", ""i"": ""5""}"
opcode,,42,134,CALL_FUNCTION,"{""_"": ""3"", ""a"": ""5"", ""b"": ""3"", ""i"": ""5""}"
opcode,,42,136,POP_TOP,"{""_"": ""3"", ""a"": ""5"", ""b"": ""3"", ""i"": ""5""}"
opcode,,42,138,JUMP_ABSOLUTE,"{""_"": ""3"", ""a"": ""5"", ""b"": ""3"", ""i"": ""5""}"
line,,32,14,FOR_ITER,"{""_"": ""3"", ""a"": ""5"", ""b"": ""3"", ""i"": ""5""}"
opcode,,32,14,FOR_ITER,"{""_"": ""3"", ""a"": ""5"", ""b"": ""3"", ""i"": ""5""}"
opcode,,32,140,LOAD_CONST,"{""_"": ""3"", ""a"": ""5"", ""b"": ""3"", ""i"": ""5""}"
opcode,,32,142,RETURN_VALUE,"{""_"": ""3"", ""a"": ""5"", ""b"": ""3"", ""i"": ""5""}"
return,,32,142,RETURN_VALUE,"{""_"": ""3"", ""a"": ""5"", ""b"": ""3"", ""i"": ""5""}"
