event,arg,line,offset,opcode,locals,localObjects
opcode,,5,28,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 2, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 2, ""tmp"": -1}"
opcode,,5,30,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 2, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 2, ""tmp"": -1}"
opcode,,5,32,BINARY_SUBSCR,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 2, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 2, ""tmp"": -1}"
opcode,,5,34,LOAD_GLOBAL,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 2, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 2, ""tmp"": -1}"
opcode,,5,36,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 2, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 2, ""tmp"": -1}"
opcode,,5,38,CALL_FUNCTION,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 2, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 2, ""tmp"": -1}"
opcode,,5,40,COMPARE_OP,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 2, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 2, ""tmp"": -1}"
opcode,,5,42,POP_JUMP_IF_FALSE,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 2, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 2, ""tmp"": -1}"
opcode,,5,44,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 2, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 2, ""tmp"": -1}"
opcode,,5,46,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 2, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 2, ""tmp"": -1}"
opcode,,5,48,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 2, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 2, ""tmp"": -1}"
opcode,,5,50,BINARY_SUBSCR,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 2, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 2, ""tmp"": -1}"
opcode,,5,52,LOAD_CONST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 2, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 2, ""tmp"": -1}"
opcode,,5,54,BINARY_SUBTRACT,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 2, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 2, ""tmp"": -1}"
opcode,,5,56,BINARY_SUBSCR,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 2, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 2, ""tmp"": -1}"
opcode,,5,58,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 2, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 2, ""tmp"": -1}"
opcode,,5,60,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 2, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 2, ""tmp"": -1}"
opcode,,5,62,BINARY_SUBSCR,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 2, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 2, ""tmp"": -1}"
opcode,,5,64,COMPARE_OP,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 2, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 2, ""tmp"": -1}"
opcode,,5,66,POP_JUMP_IF_FALSE,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 2, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 2, ""tmp"": -1}"
line,,4,12,FOR_ITER,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 2, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 2, ""tmp"": -1}"
opcode,,4,12,FOR_ITER,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 2, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 2, ""tmp"": -1}"
opcode,,4,14,STORE_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 2, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 2, ""tmp"": -1}"
line,,5,16,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,5,16,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,5,18,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,5,20,BINARY_SUBSCR,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,5,22,LOAD_CONST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,5,24,COMPARE_OP,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,5,26,POP_JUMP_IF_FALSE,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,5,28,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,5,30,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,5,32,BINARY_SUBSCR,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,5,34,LOAD_GLOBAL,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,5,36,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,5,38,CALL_FUNCTION,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,5,40,COMPARE_OP,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,5,42,POP_JUMP_IF_FALSE,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,5,44,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,5,46,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,5,48,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,5,50,BINARY_SUBSCR,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,5,52,LOAD_CONST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,5,54,BINARY_SUBTRACT,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,5,56,BINARY_SUBSCR,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,5,58,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,5,60,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,5,62,BINARY_SUBSCR,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,5,64,COMPARE_OP,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,5,66,POP_JUMP_IF_FALSE,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
line,,4,12,FOR_ITER,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,4,12,FOR_ITER,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
line,,10,116,LOAD_GLOBAL,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,10,116,LOAD_GLOBAL,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,10,118,LOAD_GLOBAL,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,10,120,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,10,122,CALL_FUNCTION,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,10,124,CALL_FUNCTION,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,10,126,GET_ITER,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,10,128,FOR_ITER,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
opcode,,10,130,STORE_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 3, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 3, ""tmp"": -1}"
line,,11,132,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 0, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 0, ""tmp"": -1}"
opcode,,11,132,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 0, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 0, ""tmp"": -1}"
opcode,,11,134,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 0, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 0, ""tmp"": -1}"
opcode,,11,136,BINARY_SUBSCR,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 0, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 0, ""tmp"": -1}"
opcode,,11,138,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 0, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 0, ""tmp"": -1}"
opcode,,11,140,LOAD_CONST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 0, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 0, ""tmp"": -1}"
opcode,,11,142,BINARY_ADD,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 0, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 0, ""tmp"": -1}"
opcode,,11,144,COMPARE_OP,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 0, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 0, ""tmp"": -1}"
opcode,,11,146,POP_JUMP_IF_FALSE,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 0, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 0, ""tmp"": -1}"
line,,10,128,FOR_ITER,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 0, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 0, ""tmp"": -1}"
opcode,,10,128,FOR_ITER,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 0, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 0, ""tmp"": -1}"
opcode,,10,130,STORE_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 0, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 0, ""tmp"": -1}"
line,,11,132,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 1, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 1, ""tmp"": -1}"
opcode,,11,132,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 1, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 1, ""tmp"": -1}"
opcode,,11,134,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 1, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 1, ""tmp"": -1}"
opcode,,11,136,BINARY_SUBSCR,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 1, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 1, ""tmp"": -1}"
opcode,,11,138,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 1, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 1, ""tmp"": -1}"
opcode,,11,140,LOAD_CONST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 1, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 1, ""tmp"": -1}"
opcode,,11,142,BINARY_ADD,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 1, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 1, ""tmp"": -1}"
opcode,,11,144,COMPARE_OP,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 1, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 1, ""tmp"": -1}"
opcode,,11,146,POP_JUMP_IF_FALSE,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 1, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 1, ""tmp"": -1}"
line,,12,148,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 1, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 1, ""tmp"": -1}"
opcode,,12,148,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 1, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 1, ""tmp"": -1}"
opcode,,12,150,LOAD_CONST,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 1, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 1, ""tmp"": -1}"
opcode,,12,152,BINARY_ADD,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 1, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 1, ""tmp"": -1}"
opcode,,12,154,ROT_TWO,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 1, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 1, ""tmp"": -1}"
opcode,,12,156,POP_TOP,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 1, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 1, ""tmp"": -1}"
opcode,,12,158,RETURN_VALUE,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 1, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 1, ""tmp"": -1}"
return,2,12,158,RETURN_VALUE,"{'self': <fucky.Solution object at 0x7fcb183d0850>, 'nums': [1, -1, 3, 4], 'i': 1, 'tmp': -1}","{""nums"": [1, -1, 3, 4], ""i"": 1, ""tmp"": -1}"
opcode,,1,16,POP_TOP,"{'functionCallString': 'firstMissingPositive', 'arguments': [{'input': '[3,4,-1,1]'}], 'argumentString': '[3,4,-1,1]', 'argument': {'input': '[3,4,-1,1]'}, 'f': <_io.TextIOWrapper name='algoDatafd3d70c0-efd0-4869-b425-c32deb3cf549.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fcb183cf720>, 'solution': <fucky.Solution object at 0x7fcb183d0850>}","{""functionCallString"": ""firstMissingPositive"", ""arguments"": [{""input"": ""[3,4,-1,1]""}], ""argumentString"": ""[3,4,-1,1]"", ""argument"": {""input"": ""[3,4,-1,1]""}}"
opcode,,1,18,LOAD_CONST,"{'functionCallString': 'firstMissingPositive', 'arguments': [{'input': '[3,4,-1,1]'}], 'argumentString': '[3,4,-1,1]', 'argument': {'input': '[3,4,-1,1]'}, 'f': <_io.TextIOWrapper name='algoDatafd3d70c0-efd0-4869-b425-c32deb3cf549.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fcb183cf720>, 'solution': <fucky.Solution object at 0x7fcb183d0850>}","{""functionCallString"": ""firstMissingPositive"", ""arguments"": [{""input"": ""[3,4,-1,1]""}], ""argumentString"": ""[3,4,-1,1]"", ""argument"": {""input"": ""[3,4,-1,1]""}}"
opcode,,1,20,RETURN_VALUE,"{'functionCallString': 'firstMissingPositive', 'arguments': [{'input': '[3,4,-1,1]'}], 'argumentString': '[3,4,-1,1]', 'argument': {'input': '[3,4,-1,1]'}, 'f': <_io.TextIOWrapper name='algoDatafd3d70c0-efd0-4869-b425-c32deb3cf549.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fcb183cf720>, 'solution': <fucky.Solution object at 0x7fcb183d0850>}","{""functionCallString"": ""firstMissingPositive"", ""arguments"": [{""input"": ""[3,4,-1,1]""}], ""argumentString"": ""[3,4,-1,1]"", ""argument"": {""input"": ""[3,4,-1,1]""}}"
return,,1,20,RETURN_VALUE,"{'functionCallString': 'firstMissingPositive', 'arguments': [{'input': '[3,4,-1,1]'}], 'argumentString': '[3,4,-1,1]', 'argument': {'input': '[3,4,-1,1]'}, 'f': <_io.TextIOWrapper name='algoDatafd3d70c0-efd0-4869-b425-c32deb3cf549.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fcb183cf720>, 'solution': <fucky.Solution object at 0x7fcb183d0850>}","{""functionCallString"": ""firstMissingPositive"", ""arguments"": [{""input"": ""[3,4,-1,1]""}], ""argumentString"": ""[3,4,-1,1]"", ""argument"": {""input"": ""[3,4,-1,1]""}}"
