event,arg,line,offset,opcode,locals,localObjects
line,,12,136,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fbbb89b8850>, 'nums': [1, 2, 0], 'i': 2, 'tmp': 0}","{""nums"": [1, 2, 0], ""i"": 2, ""tmp"": 0}"
opcode,,12,136,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fbbb89b8850>, 'nums': [1, 2, 0], 'i': 2, 'tmp': 0}","{""nums"": [1, 2, 0], ""i"": 2, ""tmp"": 0}"
opcode,,12,138,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fbbb89b8850>, 'nums': [1, 2, 0], 'i': 2, 'tmp': 0}","{""nums"": [1, 2, 0], ""i"": 2, ""tmp"": 0}"
opcode,,12,140,BINARY_SUBSCR,"{'self': <fucky.Solution object at 0x7fbbb89b8850>, 'nums': [1, 2, 0], 'i': 2, 'tmp': 0}","{""nums"": [1, 2, 0], ""i"": 2, ""tmp"": 0}"
opcode,,12,142,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fbbb89b8850>, 'nums': [1, 2, 0], 'i': 2, 'tmp': 0}","{""nums"": [1, 2, 0], ""i"": 2, ""tmp"": 0}"
opcode,,12,144,LOAD_CONST,"{'self': <fucky.Solution object at 0x7fbbb89b8850>, 'nums': [1, 2, 0], 'i': 2, 'tmp': 0}","{""nums"": [1, 2, 0], ""i"": 2, ""tmp"": 0}"
opcode,,12,146,BINARY_ADD,"{'self': <fucky.Solution object at 0x7fbbb89b8850>, 'nums': [1, 2, 0], 'i': 2, 'tmp': 0}","{""nums"": [1, 2, 0], ""i"": 2, ""tmp"": 0}"
opcode,,12,148,COMPARE_OP,"{'self': <fucky.Solution object at 0x7fbbb89b8850>, 'nums': [1, 2, 0], 'i': 2, 'tmp': 0}","{""nums"": [1, 2, 0], ""i"": 2, ""tmp"": 0}"
opcode,,12,150,POP_JUMP_IF_FALSE,"{'self': <fucky.Solution object at 0x7fbbb89b8850>, 'nums': [1, 2, 0], 'i': 2, 'tmp': 0}","{""nums"": [1, 2, 0], ""i"": 2, ""tmp"": 0}"
line,,13,152,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fbbb89b8850>, 'nums': [1, 2, 0], 'i': 2, 'tmp': 0}","{""nums"": [1, 2, 0], ""i"": 2, ""tmp"": 0}"
opcode,,13,152,LOAD_FAST,"{'self': <fucky.Solution object at 0x7fbbb89b8850>, 'nums': [1, 2, 0], 'i': 2, 'tmp': 0}","{""nums"": [1, 2, 0], ""i"": 2, ""tmp"": 0}"
opcode,,13,154,LOAD_CONST,"{'self': <fucky.Solution object at 0x7fbbb89b8850>, 'nums': [1, 2, 0], 'i': 2, 'tmp': 0}","{""nums"": [1, 2, 0], ""i"": 2, ""tmp"": 0}"
opcode,,13,156,BINARY_ADD,"{'self': <fucky.Solution object at 0x7fbbb89b8850>, 'nums': [1, 2, 0], 'i': 2, 'tmp': 0}","{""nums"": [1, 2, 0], ""i"": 2, ""tmp"": 0}"
opcode,,13,158,ROT_TWO,"{'self': <fucky.Solution object at 0x7fbbb89b8850>, 'nums': [1, 2, 0], 'i': 2, 'tmp': 0}","{""nums"": [1, 2, 0], ""i"": 2, ""tmp"": 0}"
opcode,,13,160,POP_TOP,"{'self': <fucky.Solution object at 0x7fbbb89b8850>, 'nums': [1, 2, 0], 'i': 2, 'tmp': 0}","{""nums"": [1, 2, 0], ""i"": 2, ""tmp"": 0}"
opcode,,13,162,RETURN_VALUE,"{'self': <fucky.Solution object at 0x7fbbb89b8850>, 'nums': [1, 2, 0], 'i': 2, 'tmp': 0}","{""nums"": [1, 2, 0], ""i"": 2, ""tmp"": 0}"
return,3,13,162,RETURN_VALUE,"{'self': <fucky.Solution object at 0x7fbbb89b8850>, 'nums': [1, 2, 0], 'i': 2, 'tmp': 0}","{""nums"": [1, 2, 0], ""i"": 2, ""tmp"": 0}"
opcode,,1,14,POP_TOP,"{'functionCallString': 'firstMissingPositive', 'arguments': [{'input': '[1,2,0]'}], 'argumentString': '[1,2,0]', 'argument': {'input': '[1,2,0]'}, 'f': <_io.TextIOWrapper name='algoDatae5999d41-56f5-4e4f-a7db-3cbbd486d533.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fbbb89b74f0>, 'solution': <fucky.Solution object at 0x7fbbb89b8850>}","{""functionCallString"": ""firstMissingPositive"", ""arguments"": [{""input"": ""[1,2,0]""}], ""argumentString"": ""[1,2,0]"", ""argument"": {""input"": ""[1,2,0]""}}"
opcode,,1,16,LOAD_CONST,"{'functionCallString': 'firstMissingPositive', 'arguments': [{'input': '[1,2,0]'}], 'argumentString': '[1,2,0]', 'argument': {'input': '[1,2,0]'}, 'f': <_io.TextIOWrapper name='algoDatae5999d41-56f5-4e4f-a7db-3cbbd486d533.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fbbb89b74f0>, 'solution': <fucky.Solution object at 0x7fbbb89b8850>}","{""functionCallString"": ""firstMissingPositive"", ""arguments"": [{""input"": ""[1,2,0]""}], ""argumentString"": ""[1,2,0]"", ""argument"": {""input"": ""[1,2,0]""}}"
opcode,,1,18,RETURN_VALUE,"{'functionCallString': 'firstMissingPositive', 'arguments': [{'input': '[1,2,0]'}], 'argumentString': '[1,2,0]', 'argument': {'input': '[1,2,0]'}, 'f': <_io.TextIOWrapper name='algoDatae5999d41-56f5-4e4f-a7db-3cbbd486d533.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fbbb89b74f0>, 'solution': <fucky.Solution object at 0x7fbbb89b8850>}","{""functionCallString"": ""firstMissingPositive"", ""arguments"": [{""input"": ""[1,2,0]""}], ""argumentString"": ""[1,2,0]"", ""argument"": {""input"": ""[1,2,0]""}}"
return,,1,18,RETURN_VALUE,"{'functionCallString': 'firstMissingPositive', 'arguments': [{'input': '[1,2,0]'}], 'argumentString': '[1,2,0]', 'argument': {'input': '[1,2,0]'}, 'f': <_io.TextIOWrapper name='algoDatae5999d41-56f5-4e4f-a7db-3cbbd486d533.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fbbb89b74f0>, 'solution': <fucky.Solution object at 0x7fbbb89b8850>}","{""functionCallString"": ""firstMissingPositive"", ""arguments"": [{""input"": ""[1,2,0]""}], ""argumentString"": ""[1,2,0]"", ""argument"": {""input"": ""[1,2,0]""}}"
